id,nombre,precio,calificacion,stock
27,Producto_27,421.73,4.0,76
3915,Producto_3915,421.97,4.0,59
994,Producto_994,422.17,4.0,74
2093,Producto_2093,424.07,4.0,27
2545,Producto_2545,425.38,4.0,70
1439,Producto_1439,425.55,4.0,44
3968,Producto_3968,427.95,4.0,15
1627,Producto_1627,430.41,4.0,16
2604,Producto_2604,431.17,4.0,95
2972,Producto_2972,432.1,4.0,31
4882,Producto_4882,432.67,4.0,44
973,Producto_973,433.43,4.0,93
4971,Producto_4971,433.52,4.0,53
1202,Producto_1202,434.79,4.0,73
3247,Producto_3247,434.94,4.0,9
4552,Producto_4552,434.97,4.0,87
2112,Producto_2112,437.22,4.0,63
4837,Producto_4837,437.59,4.0,65
531,Producto_531,441.06,4.0,55
4762,Producto_4762,441.15,4.0,71
3978,Producto_3978,444.11,4.0,46
3761,Producto_3761,444.7,4.0,37
3592,Producto_3592,445.95,4.0,40
3873,Producto_3873,449.56,4.0,93
2186,Producto_2186,449.92,4.0,13
1336,Producto_1336,451.89,4.0,18
1021,Producto_1021,452.94,4.0,69
4276,Producto_4276,453.18,4.0,71
609,Producto_609,453.81,4.0,52
505,Producto_505,455.44,4.0,42
1343,Producto_1343,455.68,4.0,36
4598,Producto_4598,456.91,4.0,61
2704,Producto_2704,457.12,4.0,21
1480,Producto_1480,459.53,4.0,78
1017,Producto_1017,463.68,4.0,8
4262,Producto_4262,464.35,4.0,75
731,Producto_731,465.62,4.0,17
4239,Producto_4239,466.45,4.0,73
749,Producto_749,467.29,4.0,58
507,Producto_507,468.25,4.0,34
2734,Producto_2734,468.89,4.0,93
3690,Producto_3690,469.54,4.0,73
4814,Producto_4814,469.94,4.0,14
1210,Producto_1210,470.47,4.0,8
1315,Producto_1315,470.62,4.0,4
1093,Producto_1093,471.29,4.0,33
3611,Producto_3611,472.51,4.0,97
1635,Producto_1635,473.42,4.0,89
3119,Producto_3119,474.81,4.0,2
2912,Producto_2912,474.97,4.0,62
3532,Producto_3532,475.18,4.0,97
1286,Producto_1286,475.69,4.0,14
1486,Producto_1486,478.26,4.0,65
4702,Producto_4702,478.81,4.0,3
4061,Producto_4061,479.05,4.0,51
3618,Producto_3618,479.43,4.0,84
3152,Producto_3152,488.29,4.0,31
2278,Producto_2278,489.61,4.0,39
1576,Producto_1576,492.46,4.0,22
4734,Producto_4734,494.25,4.0,95
4249,Producto_4249,495.69,4.0,9
2489,Producto_2489,495.9,4.0,68
4852,Producto_4852,499.5,4.0,71
2117,Producto_2117,500.33,4.0,37
3572,Producto_3572,500.78,4.0,55
3210,Producto_3210,502.42,4.0,39
4550,Producto_4550,502.92,4.0,33
1902,Producto_1902,503.39,4.0,82
4236,Producto_4236,506.25,4.0,71
4270,Producto_4270,506.82,4.0,38
4725,Producto_4725,508.15,4.0,42
833,Producto_833,508.34,4.0,24
1522,Producto_1522,511.86,4.0,2
2611,Producto_2611,513.03,4.0,76
105,Producto_105,513.83,4.0,14
4544,Producto_4544,515.26,4.0,59
2280,Producto_2280,516.47,4.0,54
2598,Producto_2598,517.75,4.0,50
3011,Producto_3011,518.01,4.0,15
4592,Producto_4592,519.04,4.0,17
3028,Producto_3028,519.17,4.0,6
442,Producto_442,519.28,4.0,47
2667,Producto_2667,519.64,4.0,2
4561,Producto_4561,519.69,4.0,73
4340,Producto_4340,521.77,4.0,50
3455,Producto_3455,522.29,4.0,7
4385,Producto_4385,524.22,4.0,54
2650,Producto_2650,524.51,4.0,20
841,Producto_841,525.78,4.0,21
2531,Producto_2531,527.21,4.0,98
48,Producto_48,529.36,4.0,75
4311,Producto_4311,530.02,4.0,28
1128,Producto_1128,530.92,4.0,38
1292,Producto_1292,533.44,4.0,0
2837,Producto_2837,535.02,4.0,26
1155,Producto_1155,535.29,4.0,15
2229,Producto_2229,535.52,4.0,43
4413,Producto_4413,538.1,4.0,22
1166,Producto_1166,538.44,4.0,59
2730,Producto_2730,538.81,4.0,28
1694,Producto_1694,540.23,4.0,36
697,Producto_697,540.3,4.0,95
1712,Producto_1712,541.15,4.0,34
2070,Producto_2070,541.66,4.0,28
12,Producto_12,541.71,4.0,84
3467,Producto_3467,543.13,4.0,65
4966,Producto_4966,543.45,4.0,41
4652,Producto_4652,543.45,4.0,55
4299,Producto_4299,544.37,4.0,30
637,Producto_637,544.4,4.0,47
3929,Producto_3929,544.41,4.0,70
56,Producto_56,544.77,4.0,29
3628,Producto_3628,546.69,4.0,67
218,Producto_218,547.71,4.0,2
4397,Producto_4397,548.96,4.0,10
4190,Producto_4190,552.11,4.0,28
3405,Producto_3405,553.32,4.0,18
1558,Producto_1558,553.72,4.0,83
2581,Producto_2581,554.77,4.0,77
4863,Producto_4863,555.82,4.0,38
1644,Producto_1644,556.37,4.0,95
2335,Producto_2335,557.12,4.0,17
3403,Producto_3403,557.29,4.0,26
1443,Producto_1443,559.26,4.0,7
308,Producto_308,559.63,4.0,8
2846,Producto_2846,560.66,4.0,51
951,Producto_951,562.24,4.0,71
1430,Producto_1430,562.98,4.0,37
2084,Producto_2084,563.08,4.0,0
302,Producto_302,563.63,4.0,6
2680,Producto_2680,563.64,4.0,10
3563,Producto_3563,563.96,4.0,52
3317,Producto_3317,565.18,4.0,34
2290,Producto_2290,565.44,4.0,2
2898,Producto_2898,567.66,4.0,27
107,Producto_107,568.36,4.0,76
2882,Producto_2882,568.81,4.0,71
4492,Producto_4492,569.77,4.0,1
4289,Producto_4289,574.09,4.0,3
4551,Producto_4551,574.34,4.0,85
3346,Producto_3346,574.56,4.0,88
917,Producto_917,575.31,4.0,53
980,Producto_980,576.37,4.0,50
1030,Producto_1030,577.51,4.0,22
4661,Producto_4661,579.87,4.0,74
2841,Producto_2841,580.5,4.0,34
4862,Producto_4862,585.57,4.0,96
601,Producto_601,586.11,4.0,92
4245,Producto_4245,586.15,4.0,5
2698,Producto_2698,586.23,4.0,64
1388,Producto_1388,586.32,4.0,99
2170,Producto_2170,587.0,4.0,39
4102,Producto_4102,588.63,4.0,95
1860,Producto_1860,589.4,4.0,62
81,Producto_81,589.98,4.0,77
3685,Producto_3685,594.81,4.0,8
3073,Producto_3073,595.8,4.0,53
458,Producto_458,597.71,4.0,94
203,Producto_203,599.39,4.0,95
4050,Producto_4050,601.31,4.0,88
3258,Producto_3258,601.99,4.0,0
1010,Producto_1010,603.43,4.0,76
1349,Producto_1349,605.34,4.0,53
902,Producto_902,605.59,4.0,98
574,Producto_574,606.52,4.0,57
2989,Producto_2989,606.72,4.0,85
2128,Producto_2128,606.88,4.0,43
4160,Producto_4160,607.91,4.0,23
1131,Producto_1131,608.03,4.0,68
3130,Producto_3130,609.2,4.0,52
793,Producto_793,611.56,4.0,71
4221,Producto_4221,611.68,4.0,42
4438,Producto_4438,613.12,4.0,53
2516,Producto_2516,613.85,4.0,61
607,Producto_607,614.36,4.0,66
2922,Producto_2922,615.22,4.0,80
4126,Producto_4126,616.03,4.0,45
4246,Producto_4246,616.09,4.0,63
935,Producto_935,616.45,4.0,24
1153,Producto_1153,618.35,4.0,29
1538,Producto_1538,619.52,4.0,18
787,Producto_787,619.88,4.0,88
2262,Producto_2262,620.24,4.0,40
3571,Producto_3571,621.46,4.0,5
658,Producto_658,622.08,4.0,44
3514,Producto_3514,622.49,4.0,4
678,Producto_678,623.77,4.0,37
4955,Producto_4955,624.26,4.0,94
1127,Producto_1127,626.72,4.0,21
710,Producto_710,627.49,4.0,21
4367,Producto_4367,629.98,4.0,59
4517,Producto_4517,631.65,4.0,70
4631,Producto_4631,633.29,4.0,81
4046,Producto_4046,633.79,4.0,28
221,Producto_221,635.85,4.0,48
1637,Producto_1637,637.16,4.0,66
3787,Producto_3787,637.47,4.0,88
2253,Producto_2253,638.84,4.0,83
2399,Producto_2399,639.25,4.0,93
2768,Producto_2768,639.46,4.0,38
1814,Producto_1814,641.79,4.0,21
886,Producto_886,641.88,4.0,24
1624,Producto_1624,642.25,4.0,34
3468,Producto_3468,642.66,4.0,70
3117,Producto_3117,644.3,4.0,81
4650,Producto_4650,644.96,4.0,94
1183,Producto_1183,645.82,4.0,76
3031,Producto_3031,646.08,4.0,15
4846,Producto_4846,648.09,4.0,93
305,Producto_305,648.39,4.0,34
4042,Producto_4042,648.63,4.0,26
1068,Producto_1068,648.87,4.0,76
55,Producto_55,649.2,4.0,30
4917,Producto_4917,649.81,4.0,43
3896,Producto_3896,651.26,4.0,85
2271,Producto_2271,655.0,4.0,99
2022,Producto_2022,655.44,4.0,53
959,Producto_959,656.1,4.0,5
3274,Producto_3274,656.48,4.0,53
2601,Producto_2601,657.0,4.0,50
652,Producto_652,659.22,4.0,18
42,Producto_42,659.6,4.0,29
3076,Producto_3076,659.65,4.0,10
3404,Producto_3404,660.65,4.0,73
1756,Producto_1756,660.88,4.0,63
4576,Producto_4576,661.52,4.0,92
489,Producto_489,662.79,4.0,91
4329,Producto_4329,663.22,4.0,57
4839,Producto_4839,663.75,4.0,98
4476,Producto_4476,665.82,4.0,21
3769,Producto_3769,666.87,4.0,14
41,Producto_41,667.14,4.0,20
1785,Producto_1785,667.91,4.0,86
1066,Producto_1066,669.12,4.0,35
4440,Producto_4440,670.72,4.0,6
3813,Producto_3813,674.84,4.0,20
657,Producto_657,675.37,4.0,23
4326,Producto_4326,676.03,4.0,87
823,Producto_823,676.07,4.0,23
2200,Producto_2200,677.61,4.0,90
347,Producto_347,677.95,4.0,68
23,Producto_23,677.95,4.0,28
4997,Producto_4997,678.17,4.0,34
3381,Producto_3381,678.54,4.0,47
29,Producto_29,679.04,4.0,36
3609,Producto_3609,679.16,4.0,52
4174,Producto_4174,680.67,4.0,85
4876,Producto_4876,681.26,4.0,2
2557,Producto_2557,682.12,4.0,31
2458,Producto_2458,684.18,4.0,47
4063,Producto_4063,684.51,4.0,8
3792,Producto_3792,684.52,4.0,48
2491,Producto_2491,685.04,4.0,6
3823,Producto_3823,685.42,4.0,86
4557,Producto_4557,688.5,4.0,93
4730,Producto_4730,688.74,4.0,66
3789,Producto_3789,689.91,4.0,68
4320,Producto_4320,692.92,4.0,48
2774,Producto_2774,693.83,4.0,74
444,Producto_444,696.29,4.0,29
4018,Producto_4018,699.23,4.0,55
3692,Producto_3692,699.66,4.0,8
2810,Producto_2810,700.34,4.0,73
651,Producto_651,700.94,4.0,38
682,Producto_682,701.31,4.0,88
3079,Producto_3079,701.5,4.0,33
2150,Producto_2150,701.91,4.0,81
411,Producto_411,705.64,4.0,74
1077,Producto_1077,705.7,4.0,82
2822,Producto_2822,707.96,4.0,99
1828,Producto_1828,708.13,4.0,75
4106,Producto_4106,708.17,4.0,93
1939,Producto_1939,708.58,4.0,95
4451,Producto_4451,710.06,4.0,91
1809,Producto_1809,715.38,4.0,85
4059,Producto_4059,715.83,4.0,52
2917,Producto_2917,716.03,4.0,73
2095,Producto_2095,718.05,4.0,64
2114,Producto_2114,718.18,4.0,19
2840,Producto_2840,718.41,4.0,63
3187,Producto_3187,719.12,4.0,94
4527,Producto_4527,720.43,4.0,38
620,Producto_620,721.96,4.0,77
4709,Producto_4709,722.77,4.0,13
709,Producto_709,724.01,4.0,53
4663,Producto_4663,724.54,4.0,79
405,Producto_405,724.68,4.0,86
4721,Producto_4721,725.51,4.0,66
4779,Producto_4779,727.25,4.0,23
431,Producto_431,729.81,4.0,67
796,Producto_796,731.09,4.0,37
4987,Producto_4987,731.57,4.0,70
1614,Producto_1614,732.48,4.0,6
2733,Producto_2733,732.79,4.0,23
3999,Producto_3999,733.6,4.0,74
661,Producto_661,734.07,4.0,94
3324,Producto_3324,734.48,4.0,69
1224,Producto_1224,734.73,4.0,44
399,Producto_399,734.88,4.0,10
1431,Producto_1431,735.67,4.0,36
2592,Producto_2592,735.77,4.0,51
2855,Producto_2855,736.37,4.0,55
2293,Producto_2293,736.67,4.0,43
784,Producto_784,737.36,4.0,55
481,Producto_481,737.91,4.0,17
2334,Producto_2334,738.99,4.0,12
3781,Producto_3781,739.86,4.0,71
4923,Producto_4923,740.31,4.0,47
2740,Producto_2740,741.36,4.0,69
4363,Producto_4363,741.78,4.0,33
724,Producto_724,741.91,4.0,70
3573,Producto_3573,742.97,4.0,78
1230,Producto_1230,744.42,4.0,81
1739,Producto_1739,745.47,4.0,44
2384,Producto_2384,745.5,4.0,1
1626,Producto_1626,746.1,4.0,16
3261,Producto_3261,746.62,4.0,41
2887,Producto_2887,748.56,4.0,39
3380,Producto_3380,751.24,4.0,88
459,Producto_459,752.08,4.0,27
2007,Producto_2007,752.83,4.0,87
2387,Producto_2387,753.24,4.0,65
1466,Producto_1466,755.0,4.0,76
1672,Producto_1672,756.1,4.0,56
803,Producto_803,757.06,4.0,32
3728,Producto_3728,757.61,4.0,51
3693,Producto_3693,757.61,4.0,30
1380,Producto_1380,757.89,4.0,95
2726,Producto_2726,759.61,4.0,78
3683,Producto_3683,760.59,4.0,72
970,Producto_970,760.65,4.0,86
2776,Producto_2776,760.77,4.0,64
2449,Producto_2449,762.55,4.0,82
2703,Producto_2703,763.16,4.0,71
2024,Producto_2024,764.9,4.0,29
471,Producto_471,765.96,4.0,76
473,Producto_473,768.65,4.0,34
3481,Producto_3481,769.42,4.0,88
952,Producto_952,769.55,4.0,66
4182,Producto_4182,771.05,4.0,74
4635,Producto_4635,774.09,4.0,57
3280,Producto_3280,774.67,4.0,5
1143,Producto_1143,776.22,4.0,28
82,Producto_82,778.51,4.0,89
693,Producto_693,778.52,4.0,3
2995,Producto_2995,781.19,4.0,13
1415,Producto_1415,782.05,4.0,85
2099,Producto_2099,783.29,4.0,65
1927,Producto_1927,784.04,4.0,33
3239,Producto_3239,786.2,4.0,76
850,Producto_850,786.22,4.0,95
1841,Producto_1841,786.3,4.0,14
1665,Producto_1665,790.4,4.0,81
1941,Producto_1941,792.06,4.0,90
3527,Producto_3527,792.2,4.0,3
541,Producto_541,793.06,4.0,14
2948,Producto_2948,796.67,4.0,45
4425,Producto_4425,797.5,4.0,41
1395,Producto_1395,797.65,4.0,1
196,Producto_196,798.32,4.0,28
4002,Producto_4002,798.79,4.0,33
2940,Producto_2940,798.87,4.0,35
3802,Producto_3802,800.33,4.0,86
3429,Producto_3429,800.51,4.0,5
1465,Producto_1465,801.7,4.0,96
618,Producto_618,802.51,4.0,25
1919,Producto_1919,803.17,4.0,27
4529,Producto_4529,805.16,4.0,82
4314,Producto_4314,806.53,4.0,85
1029,Producto_1029,806.95,4.0,81
1962,Producto_1962,808.05,4.0,17
2721,Producto_2721,809.79,4.0,71
3774,Producto_3774,810.4,4.0,68
3452,Producto_3452,811.19,4.0,88
2958,Producto_2958,812.27,4.0,21
252,Producto_252,813.54,4.0,12
2284,Producto_2284,813.62,4.0,7
4904,Producto_4904,813.78,4.0,41
1721,Producto_1721,813.97,4.0,17
1904,Producto_1904,814.1,4.0,11
407,Producto_407,814.51,4.0,98
2549,Producto_2549,815.29,4.0,74
382,Producto_382,818.7,4.0,15
4763,Producto_4763,820.43,4.0,3
3955,Producto_3955,821.14,4.0,72
3133,Producto_3133,822.04,4.0,95
4764,Producto_4764,823.56,4.0,78
780,Producto_780,823.78,4.0,67
2361,Producto_2361,824.0,4.0,93
1318,Producto_1318,826.02,4.0,63
4215,Producto_4215,826.43,4.0,95
3932,Producto_3932,826.48,4.0,34
4565,Producto_4565,826.58,4.0,98
3764,Producto_3764,826.64,4.0,89
2987,Producto_2987,827.75,4.0,81
413,Producto_413,829.02,4.0,60
3605,Producto_3605,831.01,4.0,84
1056,Producto_1056,834.09,4.0,77
2567,Producto_2567,835.95,4.0,8
2745,Producto_2745,836.78,4.0,31
1025,Producto_1025,837.75,4.0,19
2627,Producto_2627,837.84,4.0,69
3960,Producto_3960,839.86,4.0,25
2074,Producto_2074,840.34,4.0,15
1987,Producto_1987,840.73,4.0,41
4201,Producto_4201,842.19,4.0,97
569,Producto_569,843.37,4.0,100
3415,Producto_3415,844.17,4.0,40
3400,Producto_3400,844.83,4.0,62
4436,Producto_4436,845.03,4.0,89
4114,Producto_4114,845.6,4.0,62
3240,Producto_3240,846.03,4.0,100
325,Producto_325,847.76,4.0,76
4118,Producto_4118,847.78,4.0,61
3013,Producto_3013,848.28,4.0,97
3996,Producto_3996,848.85,4.0,100
3811,Producto_3811,850.84,4.0,97
1302,Producto_1302,851.67,4.0,60
2454,Producto_2454,851.69,4.0,15
1075,Producto_1075,851.76,4.0,32
4351,Producto_4351,852.12,4.0,73
1847,Producto_1847,854.38,4.0,28
1897,Producto_1897,855.09,4.0,24
4908,Producto_4908,855.33,4.0,6
4795,Producto_4795,855.84,4.0,62
2164,Producto_2164,857.66,4.0,7
3869,Producto_3869,857.92,4.0,24
4922,Producto_4922,858.39,4.0,69
3162,Producto_3162,859.62,4.0,32
3695,Producto_3695,866.06,4.0,42
4584,Producto_4584,866.07,4.0,88
91,Producto_91,866.45,4.0,59
1562,Producto_1562,867.05,4.0,49
1182,Producto_1182,868.1,4.0,24
3613,Producto_3613,868.84,4.0,60
3323,Producto_3323,870.14,4.0,7
4332,Producto_4332,870.55,4.0,78
2127,Producto_2127,871.08,4.0,85
4772,Producto_4772,872.55,4.0,40
474,Producto_474,872.64,4.0,39
3480,Producto_3480,873.04,4.0,66
2722,Producto_2722,873.12,4.0,33
58,Producto_58,875.1,4.0,83
2149,Producto_2149,877.29,4.0,75
2843,Producto_2843,877.62,4.0,83
799,Producto_799,877.83,4.0,60
4086,Producto_4086,878.83,4.0,94
2621,Producto_2621,879.85,4.0,13
1176,Producto_1176,880.11,4.0,48
2842,Producto_2842,880.6,4.0,41
4865,Producto_4865,880.95,4.0,82
2471,Producto_2471,881.31,4.0,80
2119,Producto_2119,881.41,4.0,19
3359,Producto_3359,881.42,4.0,57
3859,Producto_3859,881.85,4.0,91
2097,Producto_2097,882.14,4.0,71
1818,Producto_1818,882.63,4.0,58
3673,Producto_3673,882.9,4.0,63
3372,Producto_3372,883.37,4.0,58
789,Producto_789,883.8,4.0,76
1950,Producto_1950,884.48,4.0,74
1698,Producto_1698,884.72,4.0,94
1171,Producto_1171,885.35,4.0,44
3460,Producto_3460,885.72,4.0,100
3269,Producto_3269,885.73,4.0,73
3517,Producto_3517,885.89,4.0,76
1279,Producto_1279,887.46,4.0,6
3596,Producto_3596,887.89,4.0,2
3287,Producto_3287,887.94,4.0,95
3416,Producto_3416,890.13,4.0,37
4052,Producto_4052,890.18,4.0,23
1801,Producto_1801,891.51,4.0,15
1142,Producto_1142,891.62,4.0,44
2482,Producto_2482,891.91,4.0,70
3199,Producto_3199,893.57,4.0,80
3601,Producto_3601,893.66,4.0,73
1838,Producto_1838,894.81,4.0,90
3094,Producto_3094,895.27,4.0,83
3576,Producto_3576,897.93,4.0,18
1855,Producto_1855,897.96,4.0,73
2798,Producto_2798,898.04,4.0,7
2600,Producto_2600,898.33,4.0,37
3545,Producto_3545,898.72,4.0,9
3102,Producto_3102,901.22,4.0,26
3129,Producto_3129,901.33,4.0,34
319,Producto_319,902.33,4.0,80
2451,Producto_2451,902.93,4.0,7
275,Producto_275,903.3,4.0,33
2096,Producto_2096,903.42,4.0,95
4840,Producto_4840,904.68,4.0,76
2537,Producto_2537,906.1,4.0,43
3236,Producto_3236,906.29,4.0,67
1865,Producto_1865,908.2,4.0,84
3364,Producto_3364,909.67,4.0,81
3050,Producto_3050,910.09,4.0,65
3267,Producto_3267,910.48,4.0,57
776,Producto_776,910.58,4.0,24
2894,Producto_2894,911.68,4.0,65
2629,Producto_2629,912.07,4.0,88
1324,Producto_1324,912.66,4.0,74
1375,Producto_1375,915.04,4.0,73
4523,Producto_4523,915.91,4.0,82
978,Producto_978,916.93,4.0,23
3923,Producto_3923,920.34,4.0,60
2059,Producto_2059,921.99,4.0,59
2580,Producto_2580,925.7,4.0,62
99,Producto_99,925.84,4.0,61
2325,Producto_2325,927.44,4.0,34
487,Producto_487,928.01,4.0,76
3610,Producto_3610,929.18,4.0,60
2964,Producto_2964,929.2,4.0,15
2239,Producto_2239,929.58,4.0,18
1596,Producto_1596,933.03,4.0,48
1518,Producto_1518,933.62,4.0,68
1520,Producto_1520,935.5,4.0,95
1086,Producto_1086,937.61,4.0,60
4468,Producto_4468,940.86,4.0,79
3665,Producto_3665,940.9,4.0,85
3181,Producto_3181,943.11,4.0,58
805,Producto_805,943.28,4.0,44
3674,Producto_3674,943.78,4.0,9
3164,Producto_3164,944.72,4.0,71
4342,Producto_4342,944.75,4.0,9
2548,Producto_2548,945.48,4.0,14
2910,Producto_2910,945.78,4.0,53
4211,Producto_4211,946.5,4.0,51
208,Producto_208,946.89,4.0,99
1909,Producto_1909,947.3,4.0,89
3080,Producto_3080,948.5,4.0,3
3174,Producto_3174,949.1,4.0,73
3755,Producto_3755,950.0,4.0,93
4751,Producto_4751,951.27,4.0,83
894,Producto_894,951.4,4.0,98
249,Producto_249,954.81,4.0,26
2409,Producto_2409,955.11,4.0,14
3204,Producto_3204,955.58,4.0,42
2425,Producto_2425,958.36,4.0,33
1432,Producto_1432,958.36,4.0,96
2053,Producto_2053,958.72,4.0,70
3459,Producto_3459,959.1,4.0,51
3038,Producto_3038,960.2,4.0,58
3633,Producto_3633,960.74,4.0,6
4608,Producto_4608,962.08,4.0,84
897,Producto_897,963.0,4.0,44
3598,Producto_3598,963.96,4.0,94
1679,Producto_1679,963.97,4.0,73
605,Producto_605,964.12,4.0,4
3241,Producto_3241,965.24,4.0,61
2845,Producto_2845,965.44,4.0,64
700,Producto_700,967.12,4.0,38
121,Producto_121,968.72,4.0,0
4400,Producto_4400,969.1,4.0,18
4354,Producto_4354,969.14,4.0,52
403,Producto_403,969.84,4.0,73
1537,Producto_1537,973.36,4.0,21
2122,Producto_2122,974.15,4.0,68
4657,Producto_4657,974.39,4.0,52
2862,Producto_2862,974.51,4.0,51
1088,Producto_1088,977.63,4.0,96
1772,Producto_1772,977.77,4.0,67
3316,Producto_3316,977.85,4.0,41
3348,Producto_3348,979.21,4.0,70
4623,Producto_4623,980.95,4.0,2
2446,Producto_2446,981.51,4.0,11
2023,Producto_2023,982.03,4.0,88
615,Producto_615,983.39,4.0,64
3001,Producto_3001,984.69,4.0,22
4430,Producto_4430,986.63,4.0,52
1284,Producto_1284,986.86,4.0,17
277,Producto_277,986.97,4.0,8
4099,Producto_4099,988.18,4.0,82
2806,Producto_2806,993.2,4.0,27
2620,Producto_2620,995.36,4.0,99
333,Producto_333,998.36,4.0,13
127,Producto_127,10.68,3.0,94
3817,Producto_3817,12.02,3.0,88
2653,Producto_2653,12.66,3.0,71
1423,Producto_1423,13.46,3.0,16
4632,Producto_4632,13.95,3.0,87
4083,Producto_4083,14.5,3.0,55
1667,Producto_1667,15.02,3.0,85
3308,Producto_3308,15.96,3.0,3
969,Producto_969,16.1,3.0,17
948,Producto_948,21.05,3.0,14
4119,Producto_4119,23.51,3.0,88
3901,Producto_3901,23.61,3.0,72
3168,Producto_3168,24.69,3.0,75
2272,Producto_2272,24.89,3.0,28
536,Producto_536,26.1,3.0,79
4401,Producto_4401,26.24,3.0,69
3614,Producto_3614,27.08,3.0,17
3215,Producto_3215,29.54,3.0,65
3447,Producto_3447,30.15,3.0,53
2038,Producto_2038,30.93,3.0,55
2431,Producto_2431,36.06,3.0,16
3466,Producto_3466,36.12,3.0,78
4488,Producto_4488,36.61,3.0,42
4970,Producto_4970,37.58,3.0,79
301,Producto_301,38.09,3.0,8
3435,Producto_3435,38.65,3.0,62
2556,Producto_2556,39.99,3.0,62
686,Producto_686,40.42,3.0,26
1881,Producto_1881,40.64,3.0,100
2035,Producto_2035,40.66,3.0,28
740,Producto_740,42.15,3.0,92
3325,Producto_3325,42.22,3.0,0
4957,Producto_4957,48.65,3.0,8
4798,Producto_4798,50.13,3.0,8
14,Producto_14,50.74,3.0,99
4622,Producto_4622,52.63,3.0,15
2632,Producto_2632,52.99,3.0,56
3702,Producto_3702,53.4,3.0,47
4347,Producto_4347,54.22,3.0,38
4720,Producto_4720,55.51,3.0,15
1659,Producto_1659,56.98,3.0,46
3392,Producto_3392,58.28,3.0,100
250,Producto_250,59.16,3.0,37
340,Producto_340,60.11,3.0,24
1232,Producto_1232,60.22,3.0,75
4582,Producto_4582,60.74,3.0,25
191,Producto_191,61.62,3.0,95
1503,Producto_1503,62.97,3.0,37
4442,Producto_4442,64.22,3.0,72
2691,Producto_2691,65.1,3.0,9
4675,Producto_4675,65.44,3.0,36
971,Producto_971,65.69,3.0,79
4292,Producto_4292,66.61,3.0,75
2261,Producto_2261,66.75,3.0,49
2380,Producto_2380,67.16,3.0,98
46,Producto_46,67.25,3.0,14
3927,Producto_3927,67.38,3.0,30
1043,Producto_1043,69.37,3.0,44
228,Producto_228,69.92,3.0,41
514,Producto_514,70.23,3.0,1
3251,Producto_3251,71.96,3.0,59
3265,Producto_3265,73.07,3.0,82
148,Producto_148,73.3,3.0,83
2651,Producto_2651,73.46,3.0,91
251,Producto_251,74.08,3.0,62
4944,Producto_4944,75.25,3.0,54
1082,Producto_1082,77.76,3.0,16
4853,Producto_4853,78.13,3.0,92
1158,Producto_1158,78.49,3.0,38
3128,Producto_3128,78.96,3.0,29
3917,Producto_3917,79.18,3.0,0
178,Producto_178,80.09,3.0,26
235,Producto_235,83.71,3.0,60
1621,Producto_1621,84.28,3.0,47
1754,Producto_1754,86.18,3.0,54
1668,Producto_1668,86.84,3.0,41
4284,Producto_4284,87.09,3.0,0
3875,Producto_3875,87.12,3.0,40
2547,Producto_2547,87.65,3.0,10
20,Producto_20,88.11,3.0,94
76,Producto_76,88.33,3.0,58
845,Producto_845,90.22,3.0,49
903,Producto_903,90.63,3.0,30
4477,Producto_4477,92.84,3.0,66
368,Producto_368,93.7,3.0,24
4459,Producto_4459,93.95,3.0,40
3689,Producto_3689,95.36,3.0,53
608,Producto_608,96.34,3.0,87
4360,Producto_4360,97.05,3.0,62
3318,Producto_3318,98.31,3.0,91
2064,Producto_2064,98.62,3.0,100
2126,Producto_2126,99.36,3.0,15
1009,Producto_1009,99.66,3.0,54
4469,Producto_4469,100.73,3.0,50
195,Producto_195,101.8,3.0,47
2288,Producto_2288,101.81,3.0,29
1188,Producto_1188,103.39,3.0,28
914,Producto_914,103.66,3.0,60
4078,Producto_4078,104.79,3.0,3
2270,Producto_2270,107.73,3.0,61
719,Producto_719,109.73,3.0,24
1673,Producto_1673,111.7,3.0,62
482,Producto_482,112.66,3.0,1
4823,Producto_4823,112.75,3.0,38
3822,Producto_3822,113.31,3.0,14
1685,Producto_1685,117.29,3.0,42
3630,Producto_3630,117.35,3.0,80
2158,Producto_2158,117.4,3.0,84
4485,Producto_4485,117.5,3.0,23
2377,Producto_2377,118.9,3.0,18
3477,Producto_3477,119.29,3.0,48
4958,Producto_4958,119.59,3.0,64
4792,Producto_4792,119.87,3.0,67
3653,Producto_3653,121.63,3.0,19
64,Producto_64,122.1,3.0,39
2949,Producto_2949,122.62,3.0,36
259,Producto_259,123.5,3.0,2
1932,Producto_1932,123.64,3.0,94
4832,Producto_4832,125.51,3.0,92
1807,Producto_1807,126.73,3.0,47
3602,Producto_3602,126.97,3.0,19
528,Producto_528,128.11,3.0,70
3268,Producto_3268,129.13,3.0,65
581,Producto_581,129.41,3.0,39
102,Producto_102,129.64,3.0,83
1540,Producto_1540,129.92,3.0,96
1696,Producto_1696,131.54,3.0,63
1369,Producto_1369,131.68,3.0,70
4538,Producto_4538,132.21,3.0,11
4471,Producto_4471,132.48,3.0,69
4937,Producto_4937,133.23,3.0,7
1119,Producto_1119,135.13,3.0,44
2633,Producto_2633,136.07,3.0,9
3395,Producto_3395,136.83,3.0,66
1163,Producto_1163,137.28,3.0,55
1736,Producto_1736,137.49,3.0,73
4431,Producto_4431,137.53,3.0,57
2968,Producto_2968,137.75,3.0,48
4057,Producto_4057,137.89,3.0,23
